Date,Title,Score,Sentiment
2020-06-06,Brazil 2020 GDP consensus falls to - 5 . 1 % in biggest drop on record : survey,0.0,neutral
2020-06-06,,0.0,Neutral
2020-06-06,,0.0,Neutral
2020-06-06,,0.0,Neutral
2020-06-06,,0.0,Neutral
2020-06-07,Emerging - Market Rally Seen Unstoppable as Traders Turn to Powell,0.8898677229881287,positive
2020-06-07,How To Invest Safely During Covid - 19,0.34537130377352987,Neutral
2020-06-07,How To Invest Safely During Covid - 19,0.0,neutral
2020-06-07,Powell Takes Stage at Bleak Moment for U . S .: Eco Week Ahead,0.7151987552642822,negative
2020-06-07,,0.0,Neutral
2020-06-07,,0.0,Neutral
2020-06-07,,0.0,Neutral
2020-06-07,,0.0,Neutral
2020-06-08,PRECIOUS - Gold rises after steep fall as focus turns to Fed meeting,0.0,neutral
2020-06-08,,0.0,Neutral
2020-06-08,,0.0,Neutral
2020-06-08,,0.0,Neutral
2020-06-08,,0.0,Neutral
2020-06-08,,0.0,Neutral
2020-06-08,,0.0,Neutral
2020-06-08,,0.0,Neutral
2020-06-09,"Asia markets : China inflation data , the Fed , coronavirus in focus",0.04445828219307002,Positive
2020-06-09,"Asia markets : China inflation data , the Fed , coronavirus in focus",0.0,neutral
2020-06-09,Central Bankers Have Crossed Bright Lines to Aid Economies,0.0,neutral
2020-06-09,"EMERGING MARKETS - Latam stocks , FX slip after risk rally ; Fed in focus",0.9707843661308287,negative
2020-06-09,Tomorrow problem - Dont worry about inflation yet | Leaders,0.33829356230024143,Positive
2020-06-09,Tomorrow problem - Dont worry about inflation yet | Leaders,0.0,neutral
2020-06-09,William Blair Commentary : Why Rates Are Low,0.36685040563016036,Neutral
2020-06-09,William Blair Commentary : Why Rates Are Low,0.0,neutral
2020-06-10,The Federal Reserve June Meeting Gives Hope for a V - Shaped Recovery -- Here Why,0.1585544209273353,Positive
2020-06-10,The Federal Reserve June Meeting Gives Hope for a V - Shaped Recovery -- Here Why,0.1585544209273353,Positive
2020-06-10,The Federal Reserve June Meeting Gives Hope for a V - Shaped Recovery -- Here Why,0.0,neutral
2020-06-10,The Federal Reserve June Meeting Gives Hope for a V - Shaped Recovery -- Here Why,0.0,neutral
2020-06-10,U . S . Consumer Prices Declined for a Third Month in May,0.9746424555778505,negative
2020-06-10,U . S . inflation subdued with economy in recession,0.0,neutral
2020-06-10,U . S . inflation subdued with economy in recession,0.0,neutral
2020-06-10,,0.0,Neutral
2020-06-11,"Dow Futures , Coronavirus , Amazon - 5 Things You Must Know",0.0,neutral
2020-06-11,"Stocks Tumble As The Fed Warns Of A Long Recovery , Coronavirus Cases Spike",0.4107578155903383,Negative
2020-06-11,"Stocks Tumble As The Fed Warns Of A Long Recovery , Coronavirus Cases Spike",0.9678111672401428,negative
2020-06-11,,0.0,Neutral
2020-06-11,,0.0,Neutral
2020-06-11,,0.0,Neutral
2020-06-11,,0.0,Neutral
2020-06-11,,0.0,Neutral
2020-06-12,"Fed economic forecasts are all over the map , a sign of how uncertain these times are",0.09591612931926091,Positive
2020-06-12,"Fed economic forecasts are all over the map , a sign of how uncertain these times are",0.0,neutral
2020-06-12,"Petroleum , food boost U . S . import prices in May",0.0,neutral
2020-06-12,"Petroleum , food boost U . S . import prices in May",0.0,neutral
2020-06-12,U . S . Consumer Sentiment Jumps Most Since 2016 on Gain in Jobs,0.943234086036682,positive
2020-06-12,,0.0,Neutral
2020-06-12,,0.0,Neutral
2020-06-12,,0.0,Neutral
2020-06-13,"U . S . consumer confidence rises ; COVID - 19 , unemployment shadow lingers",0.3515719265521935,Neutral
2020-06-13,"U . S . consumer confidence rises ; COVID - 19 , unemployment shadow lingers",0.7459550499916077,positive
2020-06-13,,0.0,Neutral
2020-06-13,,0.0,Neutral
2020-06-13,,0.0,Neutral
2020-06-13,,0.0,Neutral
2020-06-13,,0.0,Neutral
2020-06-13,,0.0,Neutral
2020-06-14,Big Week Ahead,0.37414905482313093,Neutral
2020-06-14,Big Week Ahead,0.0,neutral
2020-06-14,EUR / CAD Could Break To The Upside,0.0,neutral
2020-06-14,Negative Rates : Could It Happen In The U . S .? ,0.0,neutral
2020-06-14,Week Ahead – Market Recovery Under Threat ? ,0.4186402028866776,Negative
2020-06-14,Week Ahead – Market Recovery Under Threat ? ,0.9044020175933838,negative
2020-06-14,,0.0,Neutral
2020-06-14,,0.0,Neutral
2020-06-15,"Fed Daly calls for more public spending , sees big payoff",0.0,neutral
2020-06-15,,0.0,Neutral
2020-06-15,,0.0,Neutral
2020-06-15,,0.0,Neutral
2020-06-15,,0.0,Neutral
2020-06-15,,0.0,Neutral
2020-06-15,,0.0,Neutral
2020-06-15,,0.0,Neutral
2020-06-16,Fed Clarida says pandemic could push U . S . inflation too low,0.0,neutral
2020-06-16,One Analyst Thinks Apple Stock Is Worth $400 A Share : Is He Right ? ,0.12392570781459028,Positive
2020-06-16,One Analyst Thinks Apple Stock Is Worth $400 A Share : Is He Right ? ,0.0,neutral
2020-06-16,"Public Storage , Great Compund Growth With Inflation Protection ( NYSE : PSA ) ",0.0,neutral
2020-06-16,,0.0,Neutral
2020-06-16,,0.0,Neutral
2020-06-16,,0.0,Neutral
2020-06-16,,0.0,Neutral
2020-06-17,Inflation Falls Further in Canada After Retailers Drop Prices,0.9710447788238524,negative
2020-06-17,Instant View : Canada May inflation rate falls 0 . 4 % on lower gas prices,0.9466044306755066,negative
2020-06-17,Low Inflation Makes Powell a Dove . How It Affects Gold ? ,0.37541532065909694,Neutral
2020-06-17,Low Inflation Makes Powell a Dove . How It Affects Gold ? ,0.9636096954345704,negative
2020-06-17,One Analyst Thinks Apple Stock Is Worth $400 A Share : Is He Right ? ,0.12392570781459028,Positive
2020-06-17,One Analyst Thinks Apple Stock Is Worth $400 A Share : Is He Right ? ,0.0,neutral
2020-06-17,,0.0,Neutral
2020-06-17,,0.0,Neutral
2020-06-18,"Brazil set to test lower bound on rates , despite misgivings",0.9219914078712464,negative
2020-06-18,SNB Warns Markets Itll Keep Up Fight Against Franc Strength,0.953178882598877,negative
2020-06-18,,0.0,Neutral
2020-06-18,,0.0,Neutral
2020-06-18,,0.0,Neutral
2020-06-18,,0.0,Neutral
2020-06-18,,0.0,Neutral
2020-06-18,,0.0,Neutral
2020-06-19,COLUMN - Pandemic prises open inflation information gap : Mike Dolan,0.0,neutral
2020-06-19,Fed Clarida says there is more the central bank can do for U . S . economy,0.7274473905563354,positive
2020-06-19,"Goldman hikes 12 - month gold price forecast to $2 , 000 / oz",0.38064686822763677,Neutral
2020-06-19,"Goldman hikes 12 - month gold price forecast to $2 , 000 / oz",0.93938010931015,positive
2020-06-19,The  Single Greatest Predictor of Future Stock Market Return has a message for us from 2030,0.18916593120336556,Positive
2020-06-19,The  Single Greatest Predictor of Future Stock Market Return has a message for us from 2030,0.0,neutral
2020-06-19,Why Stocks Will Keep Rising,0.0,neutral
2020-06-19,,0.0,Neutral
2020-06-20,3 Social Security Benefit Cuts That Are on the Table,0.2374785773022084,Positive
2020-06-20,3 Social Security Benefit Cuts That Are on the Table,0.2374785773022084,Positive
2020-06-20,3 Social Security Benefit Cuts That Are on the Table,0.0,neutral
2020-06-20,3 Social Security Benefit Cuts That Are on the Table,0.0,neutral
2020-06-20,As Markets End The Week In Red - Data Analysis Explains Why Bitcoin Is Tethered To Equities,0.9520702362060548,negative
2020-06-20,Berkshire Hathaway : The Ultimate Recession Hedge ( NYSE : BRK . B ) ,0.0,neutral
2020-06-20,Japan deflation gathers momentum as prices extend declines,0.40270134065742513,Negative
2020-06-20,Japan deflation gathers momentum as prices extend declines,0.962017059326172,negative
2020-06-21,3 Social Security Benefit Cuts That Are on the Table,0.2374785773022084,Positive
2020-06-21,3 Social Security Benefit Cuts That Are on the Table,0.2374785773022084,Positive
2020-06-21,3 Social Security Benefit Cuts That Are on the Table,0.0,neutral
2020-06-21,3 Social Security Benefit Cuts That Are on the Table,0.0,neutral
2020-06-21,Banks have grown by $2 trillion in deposits since coronavirus first hit,0.0,neutral
2020-06-21,Emerging Markets Are Awash in Confidence,0.9040445685386658,positive
2020-06-21,It Time to Kiss Your Social Security COLA in 2021 Goodbye,0.28909636937970257,Positive
2020-06-21,It Time to Kiss Your Social Security COLA in 2021 Goodbye,0.0,neutral
2020-06-22,  Yield curve control  meant less market intervention in Japan : NY Fed,0.0,neutral
2020-06-22,Every Southeast Asian Currency Gained in June But They Cant Catch Philippine Peso,0.9223082065582277,positive
2020-06-22,Here what interest rates are saying about stock and bond returns for the next 5 years the bulls wont believe it,0.35285792485053225,Neutral
2020-06-22,Here what interest rates are saying about stock and bond returns for the next 5 years the bulls wont believe it,0.8351641297340393,negative
2020-06-22,,0.0,Neutral
2020-06-22,,0.0,Neutral
2020-06-22,,0.0,Neutral
2020-06-22,,0.0,Neutral
2020-06-23,Apple Closes at Record High Amid Chip Announcement,0.2923674182749489,Positive
2020-06-23,Apple Closes at Record High Amid Chip Announcement,0.0,neutral
2020-06-23,Fed Bullard doesnt see signs a damaging asset bubble is forming,0.5928104088205882,Negative
2020-06-23,Fed Bullard doesnt see signs a damaging asset bubble is forming,0.0,neutral
2020-06-23,Pimco Roman Sees U . S . Inflation Remaining Low for Years,0.9100064635276794,positive
2020-06-23,"The Fed Model is almost always bullish , which makes it a perfect face for this too - good - to - be - true stock market",0.38071013107782925,Neutral
2020-06-23,"The Fed Model is almost always bullish , which makes it a perfect face for this too - good - to - be - true stock market",0.0,neutral
2020-06-23,"UPDATE 1 - Brazil central bank sees rates  close  to lower limit , stresses inflation goal commitment",0.7255686521530151,negative
2020-06-24,Bank stocks may  rally powerfully  once investors realize their concerns are overblown,0.3973559756601724,Negative
2020-06-24,Bank stocks may  rally powerfully  once investors realize their concerns are overblown,0.8848438262939453,negative
2020-06-24,"Fed Evans : U . S . recovery to take years , outbreaks to slow growth",0.7558467984199524,negative
2020-06-24,"Gold Poised to Challenge $1 , 800 as Virus Resurgence Fans Demand",0.7807946801185608,negative
2020-06-24,Treasury yields tilt higher as bond - market shrugs off tariff and coronavirus fears,0.20190154249975634,Positive
2020-06-24,Treasury yields tilt higher as bond - market shrugs off tariff and coronavirus fears,0.8663160800933838,negative
2020-06-24,Why This One  Safe - Haven  Investment May Be Far Riskier Than You Think,0.37923523285383703,Neutral
2020-06-24,Why This One  Safe - Haven  Investment May Be Far Riskier Than You Think,0.0,neutral
2020-06-25,Breakingviews - Chancellor : Inflation as the post - pandemic cure,0.0,neutral
2020-06-25,Philippines Surprises With Half - Point Rate Cut Amid Crisis,0.9325368404388428,negative
2020-06-25,Worried About Inflation ? Dont Change a Thing,0.3115654207644587,Positive
2020-06-25,Worried About Inflation ? Dont Change a Thing,0.5968882441520691,negative
2020-06-25,Worried About Inflation ? Dont Change a Thing - The Washington Post,0.0,neutral
2020-06-25,,0.0,Neutral
2020-06-25,,0.0,Neutral
2020-06-25,,0.0,Neutral
2020-06-26,Coronavirus legacy will be weak global inflation : economists,0.39558034046907475,Negative
2020-06-26,Coronavirus legacy will be weak global inflation : economists,0.9588413834571838,negative
2020-06-26,Coronavirus legacy will be weak global inflation : economists,0.9578868746757508,negative
2020-06-26,Inflation Baked In As U . S . Money Supply Explodes,0.31736849143963847,Positive
2020-06-26,Inflation Baked In As U . S . Money Supply Explodes,0.0,neutral
2020-06-26,The Only Way Out Is Either Hyperinflation Or Defaulting To The Fed,0.0,neutral
2020-06-26,,0.0,Neutral
2020-06-26,,0.0,Neutral
2020-06-27,Americans Hold Huge Pile of Cash That Key to Economic Recovery,0.0,neutral
2020-06-27,Americans Hold Huge Pile of Cash That Key to Economic Recovery,0.0,neutral
2020-06-27,Should You Buy Apple Stock Right Now ? ,0.24069015669131888,Positive
2020-06-27,Should You Buy Apple Stock Right Now ? ,0.0,neutral
2020-06-27,Social Security COLA Is Diving Toward Zero,0.0,neutral
2020-06-27,Take Five : World stock 2020 rollercoaster ride rumbles on,0.4026214631814413,Negative
2020-06-27,Take Five : World stock 2020 rollercoaster ride rumbles on,0.954508662223816,negative
2020-06-27,"WRAPUP 2 - U . S . consumer spending rebounds ; falling income , surging COVID - 19 cases loom",0.3524372946950767,Neutral
2020-06-28,Mercurial Mood Grips Emerging Markets Tip - Toeing Into July,0.8862319588661194,negative
2020-06-28,Mercurial Mood Grips Emerging Markets Tip - Toeing Into July,0.8862319588661194,negative
2020-06-28,OGE Energy Corp .: Attractive Value Above - Average Dividend Yield,0.298953489254292,Positive
2020-06-28,OGE Energy Corp .: Attractive Value Above - Average Dividend Yield,0.0,neutral
2020-06-28,The Future of Inflation Is the Biggest Question in Finance,0.5575349926948547,negative
2020-06-28,,0.0,Neutral
2020-06-28,,0.0,Neutral
2020-06-28,,0.0,Neutral
2020-06-29,"Inflation Protection : Bitcoin , Gold And Silver",0.35983125405784394,Neutral
2020-06-29,"Inflation Protection : Bitcoin , Gold And Silver",0.8392890691757202,negative
2020-06-29,Turkish inflation seen rising above 12 % in June - Reuters Poll,0.0,neutral
2020-06-29,,0.0,Neutral
2020-06-29,,0.0,Neutral
2020-06-29,,0.0,Neutral
2020-06-29,,0.0,Neutral
2020-06-29,,0.0,Neutral
2020-06-30,4 safe ways to beat those sinking money market fund yields,0.34803283500370374,Neutral
2020-06-30,4 safe ways to beat those sinking money market fund yields,0.8950143456459045,negative
2020-06-30,Central bank heavy hand to keep sovereign bond yields low : Reuters poll,0.0,neutral
2020-06-30,"GRAPHIC - Valuations , yields help stocks sustain lead over main street",0.0,neutral
2020-06-30,Inflation Will Come : Here Are Five Ways To Combat It,0.3450058128262917,Neutral
2020-06-30,Inflation Will Come : Here Are Five Ways To Combat It,0.0,neutral
2020-06-30,"The Zacks Analyst Blog Highlights : China Mobile , Deutsche Telecom , Zoom Video and FedEx",0.3782762900773192,Neutral
2020-06-30,"The Zacks Analyst Blog Highlights : China Mobile , Deutsche Telecom , Zoom Video and FedEx",0.0,neutral
2020-07-01,"Fed mulls promises for the future , appears to discount yield curve control",0.6362614035606384,negative
2020-07-01,,0.0,Neutral
2020-07-01,,0.0,Neutral
2020-07-01,,0.0,Neutral
2020-07-01,,0.0,Neutral
2020-07-01,,0.0,Neutral
2020-07-01,,0.0,Neutral
2020-07-01,,0.0,Neutral
2020-07-02,Could the iPhone 12 Propel Apple Stock Past $500 ? ,0.26157047516551396,Positive
2020-07-02,Could the iPhone 12 Propel Apple Stock Past $500 ? ,0.0,neutral
2020-07-02,The Fed Promotes a Quickening that Takes Many Years,0.0,neutral
2020-07-02,,0.0,Neutral
2020-07-02,,0.0,Neutral
2020-07-02,,0.0,Neutral
2020-07-02,,0.0,Neutral
2020-07-02,,0.0,Neutral
2020-07-03,Colombia 2020 inflation expectations drop to 2 . 2 %: Reuters poll,0.0,neutral
2020-07-03,,0.0,Neutral
2020-07-03,,0.0,Neutral
2020-07-03,,0.0,Neutral
2020-07-03,,0.0,Neutral
2020-07-03,,0.0,Neutral
2020-07-03,,0.0,Neutral
2020-07-03,,0.0,Neutral
2020-07-04,3 Reasons the COVID - 19 Recession Will Be Especially Devastating to Millennials,0.2444248674532489,Positive
2020-07-04,3 Reasons the COVID - 19 Recession Will Be Especially Devastating to Millennials,0.2444248674532489,Positive
2020-07-04,3 Reasons the COVID - 19 Recession Will Be Especially Devastating to Millennials,0.0,neutral
2020-07-04,3 Reasons the COVID - 19 Recession Will Be Especially Devastating to Millennials,0.0,neutral
2020-07-04,,0.0,Neutral
2020-07-04,,0.0,Neutral
2020-07-04,,0.0,Neutral
2020-07-04,,0.0,Neutral
2020-07-05,"Beware of debt costs and an inflationary bite , former united kingdom advisers say",0.4791965018603464,Negative
2020-07-05,"Beware of debt costs and an inflationary bite , former united kingdom advisers say",0.7205016016960144,negative
2020-07-05,"Beware of debt costs and an inflationary bite , former united kingdom advisers say",0.0,neutral
2020-07-05,"For Social Security Beneficiaries , This Is the Most Important Time of the Year",0.258021118412596,Positive
2020-07-05,"For Social Security Beneficiaries , This Is the Most Important Time of the Year",0.0,neutral
2020-07-05,Prices Are Going To Rise - And Fast,0.0,neutral
2020-07-05,Time to Get Picky as Emerging - Market Traders Question Rally,0.5441029667854309,positive
2020-07-05,,0.0,Neutral
2020-07-06,"Beware of debt costs and an inflationary bite , former united kingdom advisers say",0.0,neutral
2020-07-06,Dont Try To Time The Fed,0.30869918294519466,Positive
2020-07-06,Dont Try To Time The Fed,0.0,neutral
2020-07-06,Stocks and Bonds Havent Helped Against Inflation,0.0,neutral
2020-07-06,"The Fed Doesnt Just Print Money , It Also Prints Alpha",0.32217260233840567,Positive
2020-07-06,"The Fed Doesnt Just Print Money , It Also Prints Alpha",0.5153788924217224,positive
2020-07-06,,0.0,Neutral
2020-07-06,,0.0,Neutral
2020-07-07,European Stocks Decline From One - Month High in Broad Retreat,0.9729938507080078,negative
2020-07-07,Treasury yields inch lower ahead of first bond auction of week,0.4571717720152996,Negative
2020-07-07,Treasury yields inch lower ahead of first bond auction of week,0.9738624691963196,negative
2020-07-07,,0.0,Neutral
2020-07-07,,0.0,Neutral
2020-07-07,,0.0,Neutral
2020-07-07,,0.0,Neutral
2020-07-07,,0.0,Neutral
2020-07-08,Stock market news today : Dow and S & P 500 updates,0.36867781926942184,Neutral
2020-07-08,Stock market news today : Dow and S & P 500 updates,0.9455580711364746,negative
2020-07-08,,0.0,Neutral
2020-07-08,,0.0,Neutral
2020-07-08,,0.0,Neutral
2020-07-08,,0.0,Neutral
2020-07-08,,0.0,Neutral
2020-07-08,,0.0,Neutral
2020-07-09,E Pluribus Unum US Dollar In Trouble ? ,0.33472671583750657,Positive
2020-07-09,E Pluribus Unum US Dollar In Trouble ? ,0.5143157243728638,negative
2020-07-09,PRECIOUS - Gold rally loses steam as investors drift towards dollar,0.9715625643730164,negative
2020-07-09,PRECIOUS - Gold rally loses steam as investors drift towards dollar,0.6646410822868347,negative
2020-07-09,When Low Yields Can Be a Good Deal for Investors,0.4221766148844559,Negative
2020-07-09,When Low Yields Can Be a Good Deal for Investors,0.7152418494224548,negative
2020-07-09,World stocks and gold prices : Analysts expect yellow metal to rally,0.04542292499983647,Positive
2020-07-09,World stocks and gold prices : Analysts expect yellow metal to rally,0.0,neutral
2020-07-10,Falling Services and Food Prices Keep Lid on Overall Inflation,0.4547646977152945,Negative
2020-07-10,Falling Services and Food Prices Keep Lid on Overall Inflation,0.9742481708526612,negative
2020-07-10,,0.0,Neutral
2020-07-10,,0.0,Neutral
2020-07-10,,0.0,Neutral
2020-07-10,,0.0,Neutral
2020-07-10,,0.0,Neutral
2020-07-10,,0.0,Neutral
2020-07-11,Apple :  The New Cash  In A Portfolio,0.0,neutral
2020-07-11,Europe Set to Give  Wake - Up Call  to Bonds Stuck in Summer Lull,0.7214367985725403,negative
2020-07-11,,0.0,Neutral
2020-07-11,,0.0,Neutral
2020-07-11,,0.0,Neutral
2020-07-11,,0.0,Neutral
2020-07-11,,0.0,Neutral
2020-07-11,,0.0,Neutral
2020-07-12,China Rebound Fuels Emerging Market Optimism,0.9230532050132751,positive
2020-07-12,Fed aggressive monetary policy behind the stock market rally,0.32458430634291,Positive
2020-07-12,Fed aggressive monetary policy behind the stock market rally,0.0,neutral
2020-07-12,,0.0,Neutral
2020-07-12,,0.0,Neutral
2020-07-12,,0.0,Neutral
2020-07-12,,0.0,Neutral
2020-07-12,,0.0,Neutral
2020-07-13,Here Are 43 Stocks for Disinflationary Times . Many Arent Household Names . ,0.2553285624836201,Positive
2020-07-13,Here Are 43 Stocks for Disinflationary Times . Many Arent Household Names . ,0.9719586968421936,negative
2020-07-13,India June retail inflation picks up after easing of lockdown,0.9172406792640686,positive
2020-07-13,,0.0,Neutral
2020-07-13,,0.0,Neutral
2020-07-13,,0.0,Neutral
2020-07-13,,0.0,Neutral
2020-07-13,,0.0,Neutral
2020-07-14,WRAPUP 1 - Gasoline powers U . S . inflation ; rising COVID - 19 cases seen tamping down demand,0.3228996393520952,Positive
2020-07-14,WRAPUP 1 - Gasoline powers U . S . inflation ; rising COVID - 19 cases seen tamping down demand,0.9327154755592346,positive
2020-07-14,,0.0,Neutral
2020-07-14,,0.0,Neutral
2020-07-14,,0.0,Neutral
2020-07-14,,0.0,Neutral
2020-07-14,,0.0,Neutral
2020-07-14,,0.0,Neutral
2020-07-15,AUD trades sideways as broader ranges narrow,0.35935526074331725,Neutral
2020-07-15,AUD trades sideways as broader ranges narrow,0.5245967507362366,positive
2020-07-15,What Is Inflation And How Does It Work ? ,0.3833604582386143,Neutral
2020-07-15,What Is Inflation And How Does It Work ? ,0.0,neutral
2020-07-15,,0.0,Neutral
2020-07-15,,0.0,Neutral
2020-07-15,,0.0,Neutral
2020-07-15,,0.0,Neutral
2020-07-16,A lurking tension threatens to break the bond market out of its summer doldrums,0.4445346319402727,Negative
2020-07-16,A lurking tension threatens to break the bond market out of its summer doldrums,0.0,neutral
2020-07-16,Fed Evans sees no reason to hike rates unless inflation soars,0.9521822929382324,negative
2020-07-16,NY Fed Williams says central bank needs to deliver on 2 % inflation target,0.4417547881603241,negative
2020-07-16,,0.0,Neutral
2020-07-16,,0.0,Neutral
2020-07-16,,0.0,Neutral
2020-07-16,,0.0,Neutral
2020-07-17,"Breakingviews - Review : Market twists and turns , unraveled",0.0,neutral
2020-07-17,Gold Could Overtake Treasuries in Global Hedging Battle,0.3171101361837516,Positive
2020-07-17,Gold Could Overtake Treasuries in Global Hedging Battle,0.0,neutral
2020-07-17,What Is the U . S . Budget Deficit and Does It Matter ? ,0.23682600234346707,Positive
2020-07-17,What Is the U . S . Budget Deficit and Does It Matter ? ,0.5856966972351074,negative
2020-07-17,,0.0,Neutral
2020-07-17,,0.0,Neutral
2020-07-17,,0.0,Neutral
2020-07-18,Take Five : Hoping for that V - shape in earnings,0.8182210326194763,positive
2020-07-18,,0.0,Neutral
2020-07-18,,0.0,Neutral
2020-07-18,,0.0,Neutral
2020-07-18,,0.0,Neutral
2020-07-18,,0.0,Neutral
2020-07-18,,0.0,Neutral
2020-07-18,,0.0,Neutral
2020-07-19,3 Reasons Youll Be Disappointed with Your Social Security Benefit and How to Fix It,0.17483633851517016,Positive
2020-07-19,3 Reasons Youll Be Disappointed with Your Social Security Benefit and How to Fix It,0.0,neutral
2020-07-19,5 Surprising Ways COVID - 19 Is Crushing Social Security,0.27607174006139773,Positive
2020-07-19,5 Surprising Ways COVID - 19 Is Crushing Social Security,0.0,neutral
2020-07-19,Emerging - Market Traders Caught in Tug of War See Swings Abating,0.0,neutral
2020-07-19,Troubles Are Far From Over for One of Asia Worst Performing Currencies,0.9494903683662416,negative
2020-07-19,"Turkey Has No More Room for Rate Cuts , Ex - Central Banker Says",0.8388277292251587,negative
2020-07-19,,0.0,Neutral
2020-07-20,3 Reasons Youll Be Disappointed with Your Social Security Benefit and How to Fix It,0.17483633851517016,Positive
2020-07-20,3 Reasons Youll Be Disappointed with Your Social Security Benefit and How to Fix It,0.0,neutral
2020-07-20,Gold Advocate Judy Shelton May Soon Be on the Fed,0.0,neutral
2020-07-20,Polish central banker Hardt warns of higher inflation,0.9658668041229248,negative
2020-07-20,Retirees should consider today most unpopular investment here why,0.35467052474008154,Neutral
2020-07-20,Retirees should consider today most unpopular investment here why,0.0,neutral
2020-07-20,,0.0,Neutral
2020-07-20,,0.0,Neutral
2020-07-21,Blow To Bitcoin As Binance CEO Makes  Safe Haven  Stock Market Crash Warning,0.38141663145267063,Neutral
2020-07-21,Blow To Bitcoin As Binance CEO Makes  Safe Haven  Stock Market Crash Warning,0.8868844509124756,positive
2020-07-21,Op - ed : Fed policies have contributed to black unemployment,0.09178116130610875,Positive
2020-07-21,Op - ed : Fed policies have contributed to black unemployment,0.0,neutral
2020-07-21,Opinion : A new stock - market high is coming because of all the money that is being printed,0.0,neutral
2020-07-21,,0.0,Neutral
2020-07-21,,0.0,Neutral
2020-07-21,,0.0,Neutral
2020-07-22,Canada annual inflation rate jumps by most in nine years,0.9380816221237184,positive
2020-07-22,Canada annual inflation rate jumps by most in nine years as economy reopens,0.8813421726226807,positive
2020-07-22,Existing Home Sales Surge Most On Record But Still Down From Last Year,0.0,neutral
2020-07-22,Inflation Is Coming . Here How Im Getting Ready,0.30515738846426177,Positive
2020-07-22,Inflation Is Coming . Here How Im Getting Ready,0.0,neutral
2020-07-22,"Money - Printer Go Brrr , Bitcoin Go Zzz : Why Crypto Gone Quiet",0.2730100732271236,Positive
2020-07-22,"Money - Printer Go Brrr , Bitcoin Go Zzz : Why Crypto Gone Quiet",0.0,neutral
2020-07-22,,0.0,Neutral
2020-07-23,"Gold prices zoom into record books , set sights on further gains",0.7702645659446716,negative
2020-07-23,Investors seek out riskier bonds in Asia amid low interest rates,0.36883943936965713,Neutral
2020-07-23,Investors seek out riskier bonds in Asia amid low interest rates,0.7832867503166199,negative
2020-07-23,Macroeconomics - Governments must beware the lure of free money | Leaders,0.35003541472436916,Neutral
2020-07-23,Macroeconomics - Governments must beware the lure of free money | Leaders,0.0,neutral
2020-07-23,Starting over again - The covid - 19 pandemic is forcing a rethink in macroeconomics | Briefing,0.0,neutral
2020-07-23,Why trillions of dollars in economic stimulus may not create inflation,0.027549957395005986,Positive
2020-07-23,Why trillions of dollars in economic stimulus may not create inflation,0.0,neutral
2020-07-24,"  I would be buying now and continue to buy , says investing pioneer of gold",0.4445346319402727,Negative
2020-07-24,"  I would be buying now and continue to buy , says investing pioneer of gold",0.0,neutral
2020-07-24,"Gold Clears a Hurdle at the $1 , 900 Mark",0.26480641753989026,Positive
2020-07-24,"Gold Clears a Hurdle at the $1 , 900 Mark",0.8126466870307922,positive
2020-07-24,Starting over again - The covid - 19 pandemic is forcing a rethink in macroeconomics | Briefing,0.3391079036705679,Positive
2020-07-24,Starting over again - The covid - 19 pandemic is forcing a rethink in macroeconomics | Briefing,0.0,neutral
2020-07-24,"Wall Street Week Ahead : Investors hedging , worry about exuberance , as U . S . risks rise",0.8249356150627136,positive
2020-07-24,,0.0,Neutral
2020-07-25,Good News : You Might Get a Social Security COLA in 2021 After All,0.2490029554476189,Positive
2020-07-25,Good News : You Might Get a Social Security COLA in 2021 After All,0.0,neutral
2020-07-25,Good News : You Might Get a Social Security COLA in 2021 After All,0.0,neutral
2020-07-25,"The Average Social Security Beneficiary Has Lost Over $4 , 500 in Annual Purchasing Power Since 2000",0.23033238649284,Positive
2020-07-25,"The Average Social Security Beneficiary Has Lost Over $4 , 500 in Annual Purchasing Power Since 2000",0.0,neutral
2020-07-25,The Safest Place to Stash Your Cash Right Now,0.17971262448420267,Positive
2020-07-25,The Safest Place to Stash Your Cash Right Now,0.0,neutral
2020-07-25,,0.0,Neutral
2020-07-26,Australian Dollar Faces Rising Obstacles to Sustain Its Rally,0.8723819851875305,positive
2020-07-26,Depression - Era Returns Await Balanced Portfolios,0.0,neutral
2020-07-26,"Gold Futures Touch Record as Haven Demand Builds , Contract Rolls",0.6713724136352539,negative
2020-07-26,"Wall Street Week Ahead : Investors hedging , worry about exuberance , as U . S . risks rise",0.7771527171134949,positive
2020-07-26,What behind gold rally ? The world economy is in trouble,0.2790695748896439,Positive
2020-07-26,What behind gold rally ? The world economy is in trouble,0.0,neutral
2020-07-26,,0.0,Neutral
2020-07-26,,0.0,Neutral
2020-07-27,Fed Will All But Guarantee Negative Real Yields,0.3746056823265279,Neutral
2020-07-27,Fed Will All But Guarantee Negative Real Yields,0.5354210138320923,negative
2020-07-27,"Gold Futures Touch Record as Haven Demand Builds , Contract Rolls",0.6713724136352539,negative
2020-07-27,How the Fed could push mortgage rates even lower this week,0.449030268688464,Negative
2020-07-27,How the Fed could push mortgage rates even lower this week,0.5462615489959717,negative
2020-07-27,New Gold Rush Pushes Price to Record Highs,0.27165609393337076,Positive
2020-07-27,New Gold Rush Pushes Price to Record Highs,0.8870135545730591,positive
2020-07-27,,0.0,Neutral
